participant,technique,movement,clustering,trial,time_ms,errorClicks,amplitude_px,targetRadius,clickInside,distNorm,distPx,targetSpeed,targetVx,targetVy,clickX,clickY,targetX,targetY,prevTargetX,prevTargetY
10,AREA,FAST,HIGH,4,930.0,1.0,152.89,18.000399811731743,True,0.805,14.5,128.91,102.27,78.49,450.0,166.4,461.0,156.9,318.1,211.5
10,AREA,FAST,HIGH,5,1268.0,2.0,162.17,20.60076422819018,True,0.718,14.78,125.86,125.04,-14.29,573.0,34.4,559.6,28.2,461.0,156.9
10,AREA,FAST,HIGH,6,1171.0,2.0,119.77,16.770234310076354,True,0.837,14.04,129.19,14.92,128.33,487.0,110.4,488.2,124.4,559.6,28.2
10,AREA,FAST,HIGH,7,1669.0,3.0,432.01,10.002380353451274,True,0.76,7.6,112.0,-48.65,-100.88,51.0,163.4,57.7,159.8,488.2,124.4
10,AREA,FAST,HIGH,8,627.0,0.0,112.49,21.723798129247474,True,0.77,16.73,110.7,77.01,79.52,43.0,31.4,44.4,48.1,57.7,159.8
10,AREA,FAST,HIGH,9,2177.0,3.0,48.23,11.76383245246878,False,1.048,12.33,133.05,0.0,133.05,20.0,100.4,17.8,88.3,44.4,48.1
10,AREA,FAST,HIGH,10,553.0,0.0,614.25,18.106388017593005,True,0.633,11.46,122.31,5.53,122.18,574.0,361.4,573.5,349.9,17.8,88.3
10,AREA,FAST,HIGH,11,542.0,0.0,244.18,25.652643141439956,True,0.674,17.3,89.77,89.17,10.32,313.0,327.4,330.2,329.5,573.5,349.9
10,AREA,FAST,HIGH,12,601.0,0.0,284.1,14.49986495023557,True,0.7,10.15,120.05,96.65,71.21,398.0,63.4,403.9,55.1,330.2,329.5
10,AREA,FAST,HIGH,13,590.0,0.0,530.4,22.89226230626238,True,0.928,21.24,80.92,-71.53,-37.83,210.0,571.4,215.0,550.8,403.9,55.1
10,AREA,FAST,HIGH,14,822.0,1.0,446.13,29.249033535113057,True,0.651,19.05,78.09,-11.65,77.21,407.0,139.4,419.1,154.1,215.0,550.8
10,AREA,FAST,HIGH,15,1329.0,2.0,161.48,17.510791030328868,True,0.227,3.97,126.74,122.63,-32.02,312.0,35.4,313.7,31.8,419.1,154.1
10,AREA,FAST,HIGH,16,864.0,1.0,307.48,17.94503804911666,True,0.733,13.15,112.33,-96.9,-56.83,74.0,206.4,60.9,206.8,313.7,31.8
10,AREA,FAST,HIGH,17,1238.0,2.0,521.53,13.002632185110778,True,0.517,6.73,141.23,0.0,-141.23,580.0,175.4,581.0,168.7,60.9,206.8
10,AREA,FAST,HIGH,19,665.0,0.0,194.61,11.379627281453129,True,0.667,7.59,105.24,96.41,-42.19,103.0,338.4,107.9,344.2,265.4,229.9
10,AREA,FAST,HIGH,20,1296.0,2.0,246.64,11.607910785591052,True,0.157,1.83,106.28,103.17,-25.52,322.0,220.4,322.3,222.2,107.9,344.2
10,AREA,SLOW,MEDIUM,1,529.0,0.0,,19.75900670922926,True,0.279,5.51,120.0,-116.55,-28.57,521.0,250.4,526.5,249.9,,
10,AREA,SLOW,MEDIUM,2,592.0,0.0,481.29,16.48123540672396,False,3.238,53.36,120.0,6.82,-119.81,95.0,239.4,46.3,217.6,526.5,249.9
10,AREA,SLOW,MEDIUM,3,1346.0,2.0,424.75,14.710455796599351,True,0.59,8.68,120.0,44.29,-111.53,301.0,567.4,293.5,563.0,46.3,217.6
10,AREA,SLOW,MEDIUM,4,625.0,0.0,181.09,13.12118065421574,False,1.408,18.47,120.0,104.3,59.35,462.0,575.4,474.6,561.9,293.5,563.0
10,AREA,SLOW,MEDIUM,5,1393.0,2.0,639.48,11.47295192216902,False,2.032,23.31,120.0,-9.87,-119.59,31.0,102.4,47.5,85.9,474.6,561.9
10,AREA,SLOW,MEDIUM,6,868.0,1.0,529.85,22.67964718007245,True,0.762,17.28,120.0,6.18,119.84,357.0,506.4,348.9,521.7,47.5,85.9
10,AREA,SLOW,MEDIUM,7,1163.0,2.0,331.63,16.57157868399719,True,0.976,16.17,120.0,117.3,25.29,452.0,206.4,467.2,211.9,348.9,521.7
10,AREA,SLOW,MEDIUM,8,598.0,0.0,438.75,25.164390039563678,True,0.925,23.27,120.0,13.07,119.29,135.0,531.4,155.8,520.9,467.2,211.9
10,AREA,SLOW,MEDIUM,9,2287.0,5.0,450.99,11.42146599997617,True,0.945,10.8,120.0,-69.01,-98.17,549.0,307.4,547.1,296.8,155.8,520.9
10,AREA,SLOW,MEDIUM,10,549.0,0.0,144.8,16.61391803105886,True,0.887,14.73,120.0,13.97,-119.18,458.0,419.4,472.7,420.9,547.1,296.8
10,AREA,SLOW,MEDIUM,11,644.0,0.0,470.12,17.17723234290732,False,1.044,17.93,120.0,-49.36,-109.38,152.0,87.4,158.9,70.8,472.7,420.9
10,AREA,SLOW,MEDIUM,12,1020.0,1.0,444.61,15.113543253656958,True,0.631,9.53,120.0,-33.3,115.29,399.0,437.4,408.4,438.8,158.9,70.8
10,AREA,SLOW,MEDIUM,13,548.0,0.0,114.07,17.910969546475023,True,0.562,10.07,120.0,80.68,88.83,525.0,399.4,515.0,398.2,408.4,438.8
10,AREA,SLOW,MEDIUM,14,569.0,0.0,491.63,28.51886083718278,True,0.184,5.25,120.0,-11.98,119.4,45.0,261.4,44.3,256.2,515.0,398.2
10,AREA,SLOW,MEDIUM,15,568.0,0.0,105.68,11.19281259245269,True,0.569,6.37,120.0,-39.51,-113.31,115.0,183.4,114.4,177.1,44.3,256.2
10,AREA,SLOW,MEDIUM,16,1116.0,2.0,449.03,10.655139625124956,False,1.507,16.06,120.0,-55.73,-106.28,568.0,205.4,563.2,190.1,114.4,177.1
10,AREA,SLOW,MEDIUM,17,475.0,0.0,255.58,28.353401249490567,True,0.571,16.2,120.0,-22.72,117.83,301.0,257.4,314.3,248.2,563.2,190.1
10,AREA,SLOW,MEDIUM,18,526.0,0.0,25.67,10.810363982760942,True,0.424,4.58,120.0,42.54,112.21,341.0,251.4,338.9,255.5,314.3,248.2
10,AREA,SLOW,MEDIUM,19,502.0,0.0,243.67,21.516123777860763,False,1.458,31.37,120.0,-44.61,111.4,593.0,157.4,570.3,179.1,338.9,255.5
10,AREA,SLOW,MEDIUM,20,1005.0,1.0,475.83,24.48274074262328,True,0.72,17.62,120.0,-22.42,117.89,96.0,81.4,107.6,68.1,570.3,179.1
10,AREA,STATIC,HIGH,1,520.0,0.0,,18.05880142750919,True,0.571,10.32,0.0,0.0,0.0,509.0,321.4,506.0,311.5,,
10,AREA,STATIC,HIGH,2,973.0,1.0,346.21,27.20595197242872,True,0.459,12.48,0.0,0.0,0.0,231.0,541.4,242.0,535.5,506.0,311.5
10,AREA,STATIC,HIGH,3,1920.0,3.0,486.92,14.000918856023045,True,0.638,8.93,0.0,0.0,0.0,374.0,74.4,371.0,66.0,242.0,535.5
10,AREA,STATIC,HIGH,4,672.0,0.0,373.46,17.742394566642467,True,0.775,13.75,0.0,0.0,0.0,501.0,430.4,493.8,418.7,371.0,66.0
10,AREA,STATIC,HIGH,5,1437.0,1.0,412.91,10.135359000424307,True,0.125,1.27,0.0,0.0,0.0,93.0,515.4,92.7,516.6,493.8,418.7
10,AREA,STATIC,HIGH,6,789.0,1.0,361.67,19.770175181316556,True,0.268,5.3,0.0,0.0,0.0,452.0,479.4,451.8,474.1,92.7,516.6
10,AREA,STATIC,HIGH,7,968.0,0.0,598.39,13.944008209120884,True,0.394,5.49,0.0,0.0,0.0,37.0,35.4,40.0,40.0,451.8,474.1
10,AREA,STATIC,HIGH,8,637.0,0.0,338.9,12.235994037567346,False,1.528,18.7,0.0,0.0,0.0,379.0,27.4,378.8,46.1,40.0,40.0
10,AREA,STATIC,HIGH,9,591.0,0.0,325.73,15.369987060807484,True,0.394,6.05,0.0,0.0,0.0,565.0,313.4,560.0,316.8,378.8,46.1
10,AREA,STATIC,HIGH,10,496.0,0.0,195.65,16.31143974330133,True,0.558,9.1,0.0,0.0,0.0,446.0,153.4,455.0,151.7,560.0,316.8
10,AREA,STATIC,HIGH,11,534.0,0.0,89.19,22.462329029308222,True,0.682,15.32,0.0,0.0,0.0,549.0,166.4,540.0,178.8,455.0,151.7
10,AREA,STATIC,HIGH,12,520.0,0.0,396.47,19.58013619935829,True,0.793,15.53,0.0,0.0,0.0,154.0,291.4,163.6,303.6,540.0,178.8
10,AREA,STATIC,HIGH,13,802.0,1.0,192.73,22.69851760781198,True,0.105,2.38,0.0,0.0,0.0,114.0,119.4,114.8,117.1,163.6,303.6
10,AREA,STATIC,HIGH,14,464.0,0.0,262.26,28.927949401484124,True,0.561,16.23,0.0,0.0,0.0,365.0,212.4,354.1,224.4,114.8,117.1
10,AREA,STATIC,HIGH,15,1300.0,1.0,330.16,16.438881692435345,True,0.46,7.56,0.0,0.0,0.0,164.0,503.4,169.4,498.1,354.1,224.4
10,AREA,STATIC,HIGH,16,603.0,0.0,505.74,25.346065165333222,True,0.225,5.71,0.0,0.0,0.0,525.0,131.4,523.4,136.9,169.4,498.1
10,AREA,STATIC,HIGH,17,517.0,0.0,340.12,28.342430495228115,True,0.658,18.66,0.0,0.0,0.0,276.0,347.4,257.4,348.9,523.4,136.9
10,AREA,STATIC,HIGH,18,549.0,0.0,236.98,21.493182779555795,True,0.265,5.68,0.0,0.0,0.0,338.0,131.4,337.3,125.8,257.4,348.9
10,AREA,STATIC,HIGH,19,989.0,1.0,371.56,13.25158705063464,True,0.915,12.13,0.0,0.0,0.0,384.0,503.4,390.9,493.4,337.3,125.8
10,AREA,STATIC,HIGH,20,631.0,0.0,204.2,23.65601924742538,True,0.387,9.15,0.0,0.0,0.0,201.0,551.4,197.9,560.0,390.9,493.4
10,AREA,FAST,MEDIUM,1,581.0,0.0,,18.751276828207704,False,1.802,33.79,79.55,66.93,-42.99,11.0,526.4,36.5,504.3,,
10,AREA,FAST,MEDIUM,2,1057.0,2.0,358.35,20.28845370492079,True,0.496,10.06,125.75,96.26,80.91,393.0,423.4,384.4,418.2,36.5,504.3
10,AREA,FAST,MEDIUM,3,892.0,1.0,350.55,15.306440409492234,False,1.866,28.56,78.92,78.67,6.22,11.0,433.4,35.2,448.6,384.4,418.2
10,AREA,FAST,MEDIUM,4,1813.0,4.0,430.94,12.441538761255009,False,1.654,20.58,120.37,-69.9,98.0,450.0,321.4,440.8,303.0,35.2,448.6
10,AREA,FAST,MEDIUM,5,577.0,0.0,328.29,15.683684360750053,False,1.957,30.7,92.98,73.63,56.78,90.0,339.4,112.8,318.9,440.8,303.0
10,AREA,FAST,MEDIUM,6,631.0,0.0,339.78,12.998580382924272,True,0.82,10.66,131.64,-98.99,-86.77,382.0,115.4,377.5,105.8,112.8,318.9
10,AREA,FAST,MEDIUM,7,655.0,0.0,484.72,14.131916897009864,True,0.776,10.97,123.53,-115.77,-43.09,133.0,515.4,122.3,517.9,377.5,105.8
10,AREA,FAST,MEDIUM,8,876.0,1.0,347.61,26.066842188459376,True,0.35,9.13,106.98,-94.3,50.51,474.0,470.4,466.0,466.0,122.3,517.9
10,AREA,FAST,MEDIUM,9,1280.0,2.0,257.79,17.58890125936144,True,0.673,11.83,105.14,87.0,-59.04,216.0,451.4,208.3,460.4,466.0,466.0
10,AREA,FAST,MEDIUM,10,522.0,0.0,121.2,20.707249473840655,False,1.291,26.74,21.1,13.65,16.09,160.0,361.4,133.5,365.0,208.3,460.4
10,AREA,FAST,MEDIUM,11,1390.0,2.0,81.74,14.89075029113806,True,0.425,6.32,135.88,39.65,-129.96,60.0,390.4,54.7,386.9,133.5,365.0
10,AREA,FAST,MEDIUM,12,890.0,1.0,148.46,20.837038401188142,True,0.902,18.8,91.88,87.27,-28.74,188.0,439.4,198.5,423.8,54.7,386.9
10,AREA,FAST,MEDIUM,13,1267.0,3.0,142.44,22.942005966732125,True,0.497,11.39,127.06,28.18,-123.89,166.0,278.4,176.4,283.1,198.5,423.8
10,AREA,FAST,MEDIUM,14,786.0,1.0,369.91,26.5023169604004,True,0.789,20.91,147.61,124.96,78.58,459.0,489.4,478.8,496.1,176.4,283.1
10,AREA,FAST,MEDIUM,15,818.0,1.0,451.09,18.369264211330925,True,0.689,12.66,140.08,-137.52,-26.65,336.0,80.4,327.3,71.2,478.8,496.1
10,AREA,FAST,MEDIUM,16,1795.0,4.0,194.16,11.798847859660281,True,0.795,9.38,143.4,103.5,99.25,512.0,83.4,520.8,86.6,327.3,71.2
10,AREA,FAST,MEDIUM,17,972.0,1.0,79.79,14.406599896694818,True,0.992,14.3,132.76,29.13,129.53,510.0,151.4,510.0,165.7,520.8,86.6
10,AREA,FAST,MEDIUM,18,551.0,0.0,309.08,29.915966935736037,True,0.452,13.51,107.48,-105.17,-22.17,423.0,475.4,431.0,464.5,510.0,165.7
10,AREA,FAST,MEDIUM,19,510.0,0.0,272.99,28.93190177479178,True,0.537,15.54,72.06,30.43,-65.32,453.0,204.4,443.9,191.8,431.0,464.5
10,AREA,FAST,MEDIUM,20,515.0,0.0,126.18,15.571760445912382,True,0.792,12.33,148.45,146.61,-23.31,362.0,301.4,373.3,296.4,443.9,191.8
10,BUBBLE,FAST,MEDIUM,1,580.0,0.0,,17.175905239999594,False,2.075,35.64,110.4,107.53,24.99,551.0,512.4,515.4,510.7,,
10,BUBBLE,FAST,MEDIUM,2,577.0,0.0,287.22,13.577883099021745,True,0.766,10.39,142.25,85.9,-113.38,293.0,339.4,292.9,329.0,515.4,510.7
10,BUBBLE,FAST,MEDIUM,3,618.0,0.0,244.28,21.651861447673856,True,0.439,9.51,127.43,-127.43,0.0,281.0,573.4,271.5,572.3,292.9,329.0
10,BUBBLE,FAST,MEDIUM,4,733.0,0.0,162.15,20.16325790436703,False,1.138,22.94,127.15,-76.64,101.47,436.0,532.4,432.8,555.1,271.5,572.3
10,BUBBLE,FAST,MEDIUM,5,659.0,0.0,157.31,19.220116829160148,True,0.964,18.52,127.54,-126.95,-12.29,279.0,560.4,276.0,542.1,432.8,555.1
10,BUBBLE,FAST,MEDIUM,6,599.0,0.0,425.04,23.591265287708403,True,0.914,21.56,127.48,122.81,34.17,296.0,99.4,306.6,118.2,276.0,542.1
10,BUBBLE,FAST,MEDIUM,8,562.0,0.0,345.19,10.981842820192353,False,2.184,23.98,129.85,-34.25,125.26,239.0,235.4,230.8,257.9,537.4,416.5
10,BUBBLE,FAST,MEDIUM,9,615.0,0.0,328.95,15.945347721625948,False,1.653,26.36,131.78,-23.89,129.6,473.0,517.4,452.2,501.3,230.8,257.9
10,BUBBLE,FAST,MEDIUM,10,610.0,0.0,321.7,17.503846682356645,False,1.698,29.72,142.53,-113.96,-85.59,164.0,548.4,134.6,553.1,452.2,501.3
10,BUBBLE,FAST,MEDIUM,11,573.0,0.0,352.0,13.74593763776739,True,0.784,10.78,82.28,-79.7,20.44,464.0,445.4,466.2,434.9,134.6,553.1
10,BUBBLE,FAST,MEDIUM,12,616.0,0.0,350.01,14.338273812139814,False,2.046,29.34,133.33,100.68,87.41,449.0,72.4,475.5,85.0,466.2,434.9
10,BUBBLE,FAST,MEDIUM,13,544.0,0.0,430.03,11.739056538981652,False,3.376,39.63,92.26,91.87,8.47,120.0,383.4,158.9,376.0,475.5,85.0
10,BUBBLE,FAST,MEDIUM,14,545.0,0.0,414.81,12.813963075567505,False,2.698,34.57,98.49,47.41,-86.33,416.0,15.4,383.5,27.2,158.9,376.0
10,BUBBLE,FAST,MEDIUM,15,550.0,0.0,156.61,27.987276563941556,False,1.102,30.85,152.89,-144.64,-49.53,520.0,153.4,492.2,140.0,383.5,27.2
10,BUBBLE,FAST,MEDIUM,16,527.0,0.0,253.57,17.582725830970787,False,1.607,28.26,151.95,-146.98,38.56,264.0,119.4,238.8,132.1,492.2,140.0
10,BUBBLE,FAST,MEDIUM,17,553.0,0.0,419.83,21.57002403030873,True,0.539,11.63,387.1,-5.03,-387.07,35.0,508.4,31.6,497.3,238.8,132.1
10,BUBBLE,FAST,MEDIUM,18,492.0,0.0,565.53,22.399227520537792,False,1.035,23.17,149.56,121.54,-87.15,540.0,239.4,525.3,221.5,31.6,497.3
10,BUBBLE,FAST,MEDIUM,19,749.0,1.0,222.9,14.472785902331726,True,0.28,4.05,55.44,44.15,33.54,322.0,140.4,318.1,139.4,525.3,221.5
10,BUBBLE,STATIC,LOW,1,474.0,0.0,,19.461845903808914,True,0.552,10.73,0.0,0.0,0.0,548.0,430.4,538.0,426.6,,
10,BUBBLE,STATIC,LOW,2,510.0,0.0,421.38,29.957674968656246,True,0.717,21.47,0.0,0.0,0.0,112.0,479.4,117.8,458.7,538.0,426.6
10,BUBBLE,STATIC,LOW,3,470.0,0.0,409.48,17.498865540581505,True,0.502,8.78,0.0,0.0,0.0,504.0,346.4,509.6,339.6,117.8,458.7
10,BUBBLE,STATIC,LOW,4,473.0,0.0,362.82,12.04096151439811,False,3.519,42.38,0.0,0.0,0.0,192.0,296.4,150.5,288.0,509.6,339.6
10,BUBBLE,STATIC,LOW,5,470.0,0.0,207.5,25.05407811284728,True,0.503,12.61,0.0,0.0,0.0,352.0,222.4,343.9,212.8,150.5,288.0
10,BUBBLE,STATIC,LOW,6,518.0,0.0,428.28,29.539289927066516,False,1.738,51.35,0.0,0.0,0.0,36.0,472.4,47.9,522.4,343.9,212.8
10,BUBBLE,STATIC,LOW,7,487.0,0.0,201.32,21.65401373796435,True,0.553,11.97,0.0,0.0,0.0,236.0,491.4,247.4,495.1,47.9,522.4
10,BUBBLE,STATIC,LOW,8,442.0,0.0,384.76,22.207850551039552,True,0.833,18.51,0.0,0.0,0.0,544.0,257.4,558.6,268.8,247.4,495.1
10,BUBBLE,STATIC,LOW,9,461.0,0.0,262.1,18.024745573773473,False,2.031,36.62,0.0,0.0,0.0,348.0,480.4,376.4,457.3,558.6,268.8
10,BUBBLE,STATIC,LOW,10,450.0,0.0,92.71,10.067988808718217,True,0.825,8.3,0.0,0.0,0.0,465.0,443.4,466.5,435.2,376.4,457.3
10,BUBBLE,STATIC,LOW,11,482.0,0.0,380.44,21.87560592837519,False,1.062,23.23,0.0,0.0,0.0,112.0,353.4,99.9,333.6,466.5,435.2
10,BUBBLE,STATIC,LOW,12,458.0,0.0,189.77,18.387728833900713,False,1.093,20.1,0.0,0.0,0.0,233.0,439.4,251.0,448.3,99.9,333.6
10,BUBBLE,STATIC,LOW,13,455.0,0.0,293.04,18.100585699704055,False,2.505,45.35,0.0,0.0,0.0,212.0,173.4,167.0,167.6,251.0,448.3
10,BUBBLE,STATIC,LOW,14,470.0,0.0,331.56,28.43025099831037,False,1.342,38.14,0.0,0.0,0.0,452.0,91.4,490.1,93.1,167.0,167.6
10,BUBBLE,STATIC,LOW,15,445.0,0.0,285.89,21.512895318245874,False,3.1,66.68,0.0,0.0,0.0,519.0,399.4,456.2,377.0,490.1,93.1
10,BUBBLE,STATIC,LOW,16,474.0,0.0,256.4,17.944792226592167,True,0.309,5.54,0.0,0.0,0.0,394.0,132.4,389.3,129.4,456.2,377.0
10,BUBBLE,STATIC,LOW,17,517.0,0.0,148.7,20.40785665675063,False,2.83,57.76,0.0,0.0,0.0,317.0,72.4,264.1,49.3,389.3,129.4
10,BUBBLE,STATIC,LOW,18,486.0,0.0,278.07,27.74489585821662,False,1.802,49.99,0.0,0.0,0.0,492.0,57.4,542.0,59.0,264.1,49.3
10,BUBBLE,STATIC,LOW,19,486.0,0.0,495.2,25.6325641258767,False,1.888,48.38,0.0,0.0,0.0,101.0,135.4,52.6,134.9,542.0,59.0
10,BUBBLE,STATIC,LOW,20,437.0,0.0,505.14,23.860865024341173,False,2.898,69.14,0.0,0.0,0.0,478.0,239.4,547.1,238.0,52.6,134.9
10,BUBBLE,STATIC,HIGH,1,468.0,0.0,,15.45445123687749,True,0.937,14.48,0.0,0.0,0.0,392.0,452.4,377.5,451.6,,
10,BUBBLE,STATIC,HIGH,2,468.0,0.0,11.22,25.75346400385756,False,1.074,27.65,0.0,0.0,0.0,376.0,485.4,368.8,458.7,377.5,451.6
10,BUBBLE,STATIC,HIGH,3,1097.0,2.0,100.68,13.920871271282858,True,0.661,9.2,0.0,0.0,0.0,286.0,506.4,277.9,502.0,368.8,458.7
10,BUBBLE,STATIC,HIGH,4,944.0,1.0,135.33,22.967517494604586,True,0.293,6.73,0.0,0.0,0.0,406.0,563.4,400.2,560.0,277.9,502.0
10,BUBBLE,STATIC,HIGH,5,498.0,0.0,209.23,17.94234680469205,True,0.572,10.27,0.0,0.0,0.0,302.0,372.4,294.5,379.4,400.2,560.0
10,BUBBLE,STATIC,HIGH,6,465.0,0.0,285.32,28.733914511924436,True,0.427,12.28,0.0,0.0,0.0,504.0,558.4,516.3,558.9,294.5,379.4
10,BUBBLE,STATIC,HIGH,7,779.0,1.0,350.73,13.320049809156258,True,0.644,8.57,0.0,0.0,0.0,279.0,295.4,287.3,293.3,516.3,558.9
10,BUBBLE,STATIC,HIGH,8,930.0,1.0,351.03,17.108297254392767,False,1.05,17.97,0.0,0.0,0.0,26.0,55.4,40.0,44.1,287.3,293.3
10,BUBBLE,STATIC,HIGH,9,586.0,0.0,276.05,11.46084268867278,False,2.31,26.47,0.0,0.0,0.0,148.0,318.4,124.1,307.1,40.0,44.1
10,BUBBLE,STATIC,HIGH,10,539.0,0.0,259.68,20.030751109644,True,0.991,19.85,0.0,0.0,0.0,166.0,570.4,182.9,560.0,124.1,307.1
10,BUBBLE,STATIC,HIGH,11,764.0,1.0,426.12,13.281265419257224,True,0.543,7.21,0.0,0.0,0.0,543.0,334.4,540.2,327.8,182.9,560.0
10,BUBBLE,STATIC,HIGH,12,522.0,0.0,389.01,15.528223306614318,True,0.798,12.4,0.0,0.0,0.0,172.0,475.4,175.6,463.6,540.2,327.8
10,BUBBLE,STATIC,HIGH,13,813.0,1.0,156.34,13.722649339465075,True,0.454,6.22,0.0,0.0,0.0,65.0,355.4,59.7,358.7,175.6,463.6
10,BUBBLE,STATIC,HIGH,14,522.0,0.0,229.63,18.1712043582527,False,1.11,20.16,0.0,0.0,0.0,302.0,318.4,284.0,309.4,59.7,358.7
10,BUBBLE,STATIC,HIGH,15,778.0,1.0,282.71,12.040889436816238,True,0.695,8.37,0.0,0.0,0.0,42.0,158.4,40.0,166.5,284.0,309.4
10,BUBBLE,STATIC,HIGH,16,498.0,0.0,435.2,24.3033882555809,False,1.192,28.97,0.0,0.0,0.0,455.0,184.4,475.2,163.6,40.0,166.5
10,BUBBLE,STATIC,HIGH,17,893.0,1.0,336.52,12.93488276675183,True,0.863,11.16,0.0,0.0,0.0,152.0,215.4,142.0,210.5,475.2,163.6
10,BUBBLE,STATIC,HIGH,18,467.0,0.0,52.54,11.237891800586903,True,0.466,5.24,0.0,0.0,0.0,190.0,221.4,194.0,218.0,142.0,210.5
10,BUBBLE,STATIC,HIGH,19,984.0,1.0,317.98,11.103285367877877,True,0.445,4.94,0.0,0.0,0.0,90.0,513.4,87.3,517.5,194.0,218.0
10,BUBBLE,STATIC,HIGH,20,1193.0,2.0,446.01,10.252447210885798,False,2.434,24.96,0.0,0.0,0.0,448.0,299.4,471.5,291.0,87.3,517.5
10,BUBBLE,STATIC,MEDIUM,1,548.0,0.0,,18.661765675793703,False,1.241,23.16,0.0,0.0,0.0,452.0,89.4,474.0,96.6,,
10,BUBBLE,STATIC,MEDIUM,2,559.0,0.0,448.16,21.010734264809834,True,0.751,15.78,0.0,0.0,0.0,429.0,551.4,417.0,541.2,474.0,96.6
10,BUBBLE,STATIC,MEDIUM,3,463.0,0.0,323.44,26.155855892925416,False,1.312,34.31,0.0,0.0,0.0,368.0,220.4,402.2,218.1,417.0,541.2
10,BUBBLE,STATIC,MEDIUM,4,462.0,0.0,95.89,18.616156537156506,True,0.827,15.39,0.0,0.0,0.0,493.0,223.4,497.7,208.7,402.2,218.1
10,BUBBLE,STATIC,MEDIUM,5,512.0,0.0,230.67,21.025633542379428,False,1.914,40.23,0.0,0.0,0.0,359.0,7.4,338.3,41.9,497.7,208.7
10,BUBBLE,STATIC,MEDIUM,6,487.0,0.0,404.58,26.669217959081926,True,0.989,26.38,0.0,0.0,0.0,389.0,435.4,364.7,445.6,338.3,41.9
10,BUBBLE,STATIC,MEDIUM,7,494.0,0.0,255.38,15.805075089968021,True,0.729,11.52,0.0,0.0,0.0,170.0,291.4,158.9,294.4,364.7,445.6
10,BUBBLE,STATIC,MEDIUM,8,477.0,0.0,250.15,17.826860164333453,False,1.542,27.49,0.0,0.0,0.0,389.0,321.4,408.9,302.4,158.9,294.4
10,BUBBLE,STATIC,MEDIUM,9,484.0,0.0,238.46,29.447860516637384,False,1.274,37.51,0.0,0.0,0.0,218.0,229.4,192.8,201.6,408.9,302.4
10,BUBBLE,STATIC,MEDIUM,10,577.0,0.0,285.7,21.266513668997924,True,0.625,13.3,0.0,0.0,0.0,151.0,495.4,145.4,483.3,192.8,201.6
10,BUBBLE,STATIC,MEDIUM,11,499.0,0.0,412.03,17.30594745955256,True,0.855,14.81,0.0,0.0,0.0,564.0,488.4,557.0,501.5,145.4,483.3
10,BUBBLE,STATIC,MEDIUM,12,493.0,0.0,443.28,17.126745921540888,True,0.468,8.02,0.0,0.0,0.0,297.0,152.4,292.6,145.7,557.0,501.5
10,BUBBLE,STATIC,MEDIUM,13,473.0,0.0,63.23,16.585592503098106,False,1.323,21.94,0.0,0.0,0.0,348.0,182.4,353.8,161.3,292.6,145.7
10,BUBBLE,STATIC,MEDIUM,14,512.0,0.0,452.13,18.936916311891462,True,0.744,14.1,0.0,0.0,0.0,96.0,525.4,82.2,522.7,353.8,161.3
10,BUBBLE,STATIC,MEDIUM,15,517.0,0.0,208.62,27.106997683240728,True,0.674,18.28,0.0,0.0,0.0,53.0,298.4,60.2,315.2,82.2,522.7
10,BUBBLE,STATIC,MEDIUM,16,539.0,0.0,255.19,29.448592949062682,True,0.337,9.93,0.0,0.0,0.0,315.0,315.4,315.2,325.3,60.2,315.2
10,BUBBLE,STATIC,MEDIUM,17,624.0,0.0,264.46,17.909598737099724,False,1.364,24.43,0.0,0.0,0.0,170.0,562.4,160.6,539.9,315.2,325.3
10,BUBBLE,STATIC,MEDIUM,18,670.0,0.0,165.06,18.7930984722872,True,0.884,16.62,0.0,0.0,0.0,84.0,412.4,78.2,396.8,160.6,539.9
10,BUBBLE,STATIC,MEDIUM,20,478.0,0.0,394.35,22.53462164565643,True,0.879,19.8,0.0,0.0,0.0,111.0,96.4,127.7,85.7,119.3,480.0
10,BUBBLE,SLOW,HIGH,1,547.0,0.0,,21.915464099665748,False,1.556,34.1,120.0,69.67,97.71,20.0,223.4,54.0,225.5,,
10,BUBBLE,SLOW,HIGH,2,608.0,0.0,499.03,12.645490902470158,False,1.204,15.22,120.0,84.73,84.98,458.0,543.4,447.6,532.3,54.0,225.5
10,BUBBLE,SLOW,HIGH,3,827.0,1.0,350.21,10.988143366759095,True,0.673,7.4,120.0,-35.76,114.55,298.0,208.4,303.8,212.9,447.6,532.3
10,BUBBLE,SLOW,HIGH,4,825.0,1.0,219.69,13.336018283588123,False,2.184,29.13,120.0,73.27,-95.04,282.0,419.4,253.8,426.9,303.8,212.9
10,BUBBLE,SLOW,HIGH,5,768.0,1.0,291.06,16.270435786449447,True,0.872,14.18,120.0,119.68,8.77,156.0,163.4,162.2,150.6,253.8,426.9
10,BUBBLE,SLOW,HIGH,6,621.0,0.0,464.15,10.959144485863623,False,2.259,24.75,120.0,-92.1,-76.92,373.0,584.4,350.1,575.0,162.2,150.6
10,BUBBLE,SLOW,HIGH,7,581.0,0.0,181.18,15.08992883299388,True,0.893,13.48,120.0,-90.85,-78.4,340.0,407.4,336.7,394.3,350.1,575.0
10,BUBBLE,SLOW,HIGH,8,812.0,1.0,306.58,22.884500992828755,True,0.891,20.4,120.0,65.66,-100.44,181.0,139.4,193.5,123.3,336.7,394.3
