participant,technique,movement,clustering,conditionIndex,techBlock,trialNumber,time_ms,errorClickCount,clickX,clickY,targetX,targetY,distanceToCenter_px,normalizedDistance,clickedInsideTarget,amplitude_px,targetRadius,targetVx_px_per_s,targetVy_px_per_s,targetSpeed_px_per_s,shannon_id_bits
10,AREA,SLOW,LOW,11,2,20.0,466,0,506.0,418.4,520.1,388.2,33.29,3.159,False,373.6,10.537858638081838,-70.51,-97.1,120.0,4.227014122265715
10,AREA,FAST,LOW,12,2,1.0,527,0,496.0,567.4,541.9,557.8,46.84,1.563,False,,29.958648711164354,-127.74,-35.27,132.52,
10,AREA,FAST,LOW,12,2,2.0,1987,5,340.0,330.4,344.0,319.5,11.6,0.946,True,309.77,12.261248768888715,3.49,132.4,132.44,3.768933151701172
10,AREA,FAST,LOW,12,2,3.0,507,0,469.0,543.4,470.6,553.1,9.87,0.344,True,265.73,28.662770104056182,-99.59,17.13,101.05,2.4945322663635023
10,AREA,FAST,LOW,12,2,4.0,531,0,92.0,122.4,88.7,106.5,16.28,0.886,True,587.67,18.375578446912918,-38.98,-135.58,141.07,4.086657849592366
10,AREA,FAST,LOW,12,2,5.0,536,0,128.0,507.4,136.8,517.4,13.3,0.801,True,413.72,16.594928134845492,-144.18,-85.64,167.69,3.751169575786323
10,AREA,FAST,LOW,12,2,6.0,504,0,62.0,203.4,81.2,223.2,27.61,2.109,False,299.35,13.093102609446017,5.73,-150.03,150.14,3.6359390933879174
10,AREA,FAST,LOW,12,2,7.0,743,0,552.0,427.4,496.4,416.0,56.72,3.426,False,457.78,16.553817076193077,-76.3,-32.36,82.88,3.8901569989472735
10,AREA,FAST,LOW,12,2,8.0,581,0,548.0,555.4,567.9,560.5,20.52,0.853,True,161.24,24.070499636271702,6.69,-71.77,72.08,2.1207925342045395
10,AREA,FAST,LOW,12,2,9.0,486,0,54.0,394.4,38.0,388.9,16.94,0.744,True,557.0,22.76420832259217,-100.95,20.61,103.03,3.7261900914869535
10,AREA,FAST,LOW,12,2,10.0,2353,6,340.0,148.4,347.9,142.8,9.66,0.9,True,395.69,10.726922545547978,140.88,-29.94,144.02,4.28123681400636
10,AREA,FAST,LOW,12,2,11.0,793,1,468.0,471.4,464.6,468.1,4.76,0.384,True,345.59,12.39549119587273,-49.12,71.9,87.07,3.9011226764612
10,AREA,FAST,LOW,12,2,12.0,1098,2,241.0,345.4,243.9,352.5,7.62,0.683,True,249.14,11.16073507833127,112.28,48.89,122.46,3.604243488372263
10,AREA,FAST,LOW,12,2,13.0,644,0,136.0,93.4,173.7,91.2,37.78,2.26,False,270.53,16.71878423060616,-47.61,-55.86,73.39,3.184375559526199
10,AREA,FAST,LOW,12,2,14.0,650,0,4.0,395.4,35.7,386.2,33.0,1.111,False,325.7,29.696949120096345,0.0,-124.55,124.55,2.6968236337783926
10,AREA,FAST,LOW,12,2,15.0,558,0,228.0,71.4,227.8,36.7,34.67,1.566,False,398.79,22.141737722167377,-150.81,-29.05,153.58,3.3227056056971667
10,AREA,FAST,LOW,12,2,16.0,503,0,253.0,249.4,233.2,237.9,22.94,0.957,True,201.24,23.969433324743463,-81.65,48.57,95.01,2.377914008828314
10,AREA,FAST,LOW,12,2,17.0,534,0,199.0,159.4,191.2,141.9,19.13,1.078,False,104.73,17.75000690712762,71.66,99.58,122.68,1.9819036752410415
10,AREA,FAST,LOW,12,2,18.0,589,0,414.0,546.4,389.8,541.1,24.81,2.122,False,445.84,11.689503575330733,33.92,123.17,127.75,4.326975886776202
10,AREA,FAST,LOW,12,2,19.0,518,0,129.0,199.4,163.6,164.9,48.88,2.306,False,438.99,21.198485747086657,-70.21,-86.84,111.67,3.505163977689327
10,AREA,FAST,LOW,12,2,20.0,615,0,140.0,275.4,124.6,273.5,15.49,1.492,False,115.4,10.384332967310943,-21.2,138.22,139.84,2.712914306431833
10,AREA,STATIC,LOW,13,2,1.0,800,0,491.0,537.4,486.4,516.4,21.48,2.104,False,,10.205359497025185,0.0,0.0,0.0,
10,AREA,STATIC,LOW,13,2,2.0,553,0,94.0,338.4,101.6,337.5,7.61,0.461,True,424.41,16.51352976126372,0.0,0.0,0.0,3.791852817349368
10,AREA,STATIC,LOW,13,2,3.0,475,0,428.0,517.4,420.8,497.3,21.35,1.319,False,357.0,16.17796677521664,0.0,0.0,0.0,3.588987403911007
10,AREA,STATIC,LOW,13,2,4.0,752,1,404.0,419.4,411.0,430.2,12.9,1.229,False,67.79,10.499856499556405,0.0,0.0,0.0,2.0800229275941318
10,AREA,STATIC,LOW,13,2,5.0,560,0,300.0,535.4,290.5,541.7,11.38,0.794,True,164.14,14.33501768706572,0.0,0.0,0.0,2.7495645531524406
10,AREA,STATIC,LOW,13,2,6.0,415,0,379.0,375.4,379.8,365.9,9.49,0.324,True,197.1,29.25831554190292,0.0,0.0,0.0,2.1270630866135516
10,AREA,STATIC,LOW,13,2,7.0,551,0,268.0,210.4,260.4,200.3,12.67,0.714,True,204.2,17.749654066575495,0.0,0.0,0.0,2.7553629323318622
10,AREA,STATIC,LOW,13,2,8.0,514,0,514.0,405.4,530.8,400.6,17.45,0.75,True,336.53,23.25793856078278,0.0,0.0,0.0,3.041722056954634
10,AREA,STATIC,LOW,13,2,9.0,536,0,371.0,190.4,371.1,164.1,26.32,1.028,False,285.37,25.607560469214377,0.0,0.0,0.0,2.716329677631302
10,AREA,STATIC,LOW,13,2,10.0,1022,1,146.0,47.4,159.2,43.4,13.82,0.882,True,243.88,15.662463917244771,0.0,0.0,0.0,3.1351232122253085
10,AREA,STATIC,LOW,13,2,11.0,499,0,432.0,359.4,429.6,353.8,6.09,0.39,True,411.69,15.612004668640544,0.0,0.0,0.0,3.8262989258539175
10,AREA,STATIC,LOW,13,2,12.0,598,0,403.0,554.4,397.4,551.1,6.49,0.258,True,199.91,25.145358021584954,0.0,0.0,0.0,2.3147219184414696
10,AREA,STATIC,LOW,13,2,13.0,544,0,58.0,346.4,50.2,344.4,8.05,0.583,True,404.08,13.808874193122447,0.0,0.0,0.0,3.9663539583514105
10,AREA,STATIC,LOW,13,2,14.0,774,1,565.0,455.4,546.0,449.2,20.0,0.97,True,506.74,20.63119852608272,0.0,0.0,0.0,3.7312826646784516
10,AREA,STATIC,LOW,13,2,15.0,519,0,419.0,455.4,442.5,469.5,27.4,1.114,False,105.45,24.599260477451875,0.0,0.0,0.0,1.6523061857999546
10,AREA,STATIC,LOW,13,2,16.0,583,0,52.0,507.4,83.0,514.5,31.76,1.121,False,362.34,28.33070060508447,0.0,0.0,0.0,2.8865168840952053
10,AREA,STATIC,LOW,13,2,17.0,517,0,472.0,453.4,509.2,442.2,38.87,2.333,False,432.34,16.659840547668782,0.0,0.0,0.0,3.8048294747940123
10,AREA,STATIC,LOW,13,2,18.0,449,0,405.0,436.4,449.9,455.9,49.0,2.082,False,60.86,23.531888893342437,0.0,0.0,0.0,1.197323719928074
10,AREA,STATIC,LOW,13,2,19.0,520,0,88.0,391.4,98.4,380.7,14.89,0.531,True,359.49,28.053856826490637,0.0,0.0,0.0,2.8889166871152088
10,AREA,STATIC,LOW,13,2,20.0,466,0,256.0,132.4,300.1,125.3,44.68,1.741,False,325.48,25.658840215832285,0.0,0.0,0.0,2.8762622168003937
10,AREA,FAST,HIGH,14,2,1.0,959,1,502.0,536.4,502.8,526.0,10.43,0.993,True,,10.509477962756886,121.11,40.07,127.56,
10,AREA,FAST,HIGH,14,2,2.0,1268,2,495.0,567.4,504.8,548.7,21.1,0.977,True,22.78,21.58719723015662,137.26,47.56,145.27,0.6112928442085165
10,AREA,FAST,HIGH,14,2,3.0,1213,2,307.0,205.4,318.1,211.5,12.67,0.927,True,385.43,13.676393835221269,125.26,-54.16,136.47,3.915623035649741
10,AREA,FAST,HIGH,14,2,4.0,930,1,450.0,166.4,461.0,156.9,14.5,0.805,True,152.89,18.000399811731743,102.27,78.49,128.91,2.3914515774256864
10,AREA,FAST,HIGH,14,2,5.0,1268,2,573.0,34.4,559.6,28.2,14.78,0.718,True,162.17,20.60076422819018,125.04,-14.29,125.86,2.3033479560764003
10,AREA,FAST,HIGH,14,2,6.0,1171,2,487.0,110.4,488.2,124.4,14.04,0.837,True,119.77,16.770234310076354,14.92,128.33,129.19,2.1924814618704573
10,AREA,FAST,HIGH,14,2,7.0,1669,3,51.0,163.4,57.7,159.8,7.6,0.76,True,432.01,10.002380353451274,-48.65,-100.88,112.0,4.497954608483602
10,AREA,FAST,HIGH,14,2,8.0,627,0,43.0,31.4,44.4,48.1,16.73,0.77,True,112.49,21.723798129247474,77.01,79.52,110.7,1.8436205338599363
10,AREA,FAST,HIGH,14,2,9.0,2177,3,20.0,100.4,17.8,88.3,12.33,1.048,False,48.23,11.76383245246878,0.0,133.05,133.05,1.6087748019417956
10,AREA,FAST,HIGH,14,2,10.0,553,0,574.0,361.4,573.5,349.9,11.46,0.633,True,614.25,18.106388017593005,5.53,122.18,122.31,4.166895816623417
10,AREA,FAST,HIGH,14,2,11.0,542,0,313.0,327.4,330.2,329.5,17.3,0.674,True,244.18,25.652643141439956,89.17,10.32,89.77,2.5259069051704985
10,AREA,FAST,HIGH,14,2,12.0,601,0,398.0,63.4,403.9,55.1,10.15,0.7,True,284.1,14.49986495023557,96.65,71.21,120.05,3.432510895567007
10,AREA,FAST,HIGH,14,2,13.0,590,0,210.0,571.4,215.0,550.8,21.24,0.928,True,530.4,22.89226230626238,-71.53,-37.83,80.92,3.653598964524876
10,AREA,FAST,HIGH,14,2,14.0,822,1,407.0,139.4,419.1,154.1,19.05,0.651,True,446.13,29.249033535113057,-11.65,77.21,78.09,3.10875959010071
10,AREA,FAST,HIGH,14,2,15.0,1329,2,312.0,35.4,313.7,31.8,3.97,0.227,True,161.48,17.510791030328868,122.63,-32.02,126.74,2.4882247653771583
10,AREA,FAST,HIGH,14,2,16.0,864,1,74.0,206.4,60.9,206.8,13.15,0.733,True,307.48,17.94503804911666,-96.9,-56.83,112.33,3.258107430071675
10,AREA,FAST,HIGH,14,2,17.0,1238,2,580.0,175.4,581.0,168.7,6.73,0.517,True,521.53,13.002632185110778,0.0,-141.23,141.23,4.396076275834686
10,AREA,FAST,HIGH,14,2,18.0,3154,8,272.0,219.4,265.4,229.9,12.36,0.871,True,321.45,14.195382680053228,-127.34,23.95,129.57,3.6232047628083754
10,AREA,FAST,HIGH,14,2,19.0,665,0,103.0,338.4,107.9,344.2,7.59,0.667,True,194.61,11.379627281453129,96.41,-42.19,105.24,3.255622684429866
10,AREA,FAST,HIGH,14,2,20.0,1296,2,322.0,220.4,322.3,222.2,1.83,0.157,True,246.64,11.607910785591052,103.17,-25.52,106.28,3.5390085691394737
10,AREA,SLOW,MEDIUM,15,2,1.0,529,0,521.0,250.4,526.5,249.9,5.51,0.279,True,,19.75900670922926,-116.55,-28.57,120.0,
10,AREA,SLOW,MEDIUM,15,2,2.0,592,0,95.0,239.4,46.3,217.6,53.36,3.238,False,481.29,16.48123540672396,6.82,-119.81,120.0,3.963580526668847
10,AREA,SLOW,MEDIUM,15,2,3.0,1346,2,301.0,567.4,293.5,563.0,8.68,0.59,True,424.75,14.710455796599351,44.29,-111.53,120.0,3.9483214546958463
10,AREA,SLOW,MEDIUM,15,2,4.0,625,0,462.0,575.4,474.6,561.9,18.47,1.408,False,181.09,13.12118065421574,104.3,59.35,120.0,2.9819758701922603
10,AREA,SLOW,MEDIUM,15,2,5.0,1393,2,31.0,102.4,47.5,85.9,23.31,2.032,False,639.48,11.47295192216902,-9.87,-119.59,120.0,4.851450548765809
10,AREA,SLOW,MEDIUM,15,2,6.0,868,1,357.0,506.4,348.9,521.7,17.28,0.762,True,529.85,22.67964718007245,6.18,119.84,120.0,3.664616885326236
10,AREA,SLOW,MEDIUM,15,2,7.0,1163,2,452.0,206.4,467.2,211.9,16.17,0.976,True,331.63,16.57157868399719,117.3,25.29,120.0,3.460216617619365
10,AREA,SLOW,MEDIUM,15,2,8.0,598,0,135.0,531.4,155.8,520.9,23.27,0.925,True,438.75,25.164390039563678,13.07,119.29,120.0,3.280611337216267
10,AREA,SLOW,MEDIUM,15,2,9.0,2287,5,549.0,307.4,547.1,296.8,10.8,0.945,True,450.99,11.42146599997617,-69.01,-98.17,120.0,4.374558726697934
10,AREA,SLOW,MEDIUM,15,2,10.0,549,0,458.0,419.4,472.7,420.9,14.73,0.887,True,144.8,16.61391803105886,13.97,-119.18,120.0,2.421638588854233
10,AREA,SLOW,MEDIUM,15,2,11.0,644,0,152.0,87.4,158.9,70.8,17.93,1.044,False,470.12,17.17723234290732,-49.36,-109.38,120.0,3.8762117372101716
10,AREA,SLOW,MEDIUM,15,2,12.0,1020,1,399.0,437.4,408.4,438.8,9.53,0.631,True,444.61,15.113543253656958,-33.3,115.29,120.0,3.9735187851268465
10,AREA,SLOW,MEDIUM,15,2,13.0,548,0,525.0,399.4,515.0,398.2,10.07,0.562,True,114.07,17.910969546475023,80.68,88.83,120.0,2.065007460238963
10,AREA,SLOW,MEDIUM,15,2,14.0,569,0,45.0,261.4,44.3,256.2,5.25,0.184,True,491.63,28.51886083718278,-11.98,119.4,120.0,3.265944443260312
10,AREA,SLOW,MEDIUM,15,2,15.0,568,0,115.0,183.4,114.4,177.1,6.37,0.569,True,105.68,11.19281259245269,-39.51,-113.31,120.0,2.51623877029699
10,AREA,SLOW,MEDIUM,15,2,16.0,1116,2,568.0,205.4,563.2,190.1,16.06,1.507,False,449.03,10.655139625124956,-55.73,-106.28,120.0,4.464083484312809
10,AREA,SLOW,MEDIUM,15,2,17.0,475,0,301.0,257.4,314.3,248.2,16.2,0.571,True,255.58,28.353401249490567,-22.72,117.83,120.0,2.4612778860391513
10,AREA,SLOW,MEDIUM,15,2,18.0,526,0,341.0,251.4,338.9,255.5,4.58,0.424,True,25.67,10.810363982760942,42.54,112.21,120.0,1.1291422508220885
10,AREA,SLOW,MEDIUM,15,2,19.0,502,0,593.0,157.4,570.3,179.1,31.37,1.458,False,243.67,21.516123777860763,-44.61,111.4,120.0,2.736063115690129
10,AREA,SLOW,MEDIUM,15,2,20.0,1005,1,96.0,81.4,107.6,68.1,17.62,0.72,True,475.83,24.48274074262328,-22.42,117.89,120.0,3.4219183223457414
10,AREA,STATIC,HIGH,16,2,1.0,520,0,509.0,321.4,506.0,311.5,10.32,0.571,True,,18.05880142750919,0.0,0.0,0.0,
10,AREA,STATIC,HIGH,16,2,2.0,973,1,231.0,541.4,242.0,535.5,12.48,0.459,True,346.21,27.20595197242872,0.0,0.0,0.0,2.8802470862393603
10,AREA,STATIC,HIGH,16,2,3.0,1920,3,374.0,74.4,371.0,66.0,8.93,0.638,True,486.92,14.000918856023045,0.0,0.0,0.0,4.2007600388212145
10,AREA,STATIC,HIGH,16,2,4.0,672,0,501.0,430.4,493.8,418.7,13.75,0.775,True,373.46,17.742394566642467,0.0,0.0,0.0,3.52663344244005
10,AREA,STATIC,HIGH,16,2,5.0,1437,1,93.0,515.4,92.7,516.6,1.27,0.125,True,412.91,10.135359000424307,0.0,0.0,0.0,4.417499930334994
10,AREA,STATIC,HIGH,16,2,6.0,789,1,452.0,479.4,451.8,474.1,5.3,0.268,True,361.67,19.770175181316556,0.0,0.0,0.0,3.342961265057759
10,AREA,STATIC,HIGH,16,2,7.0,968,0,37.0,35.4,40.0,40.0,5.49,0.394,True,598.39,13.944008209120884,0.0,0.0,0.0,4.489086009384349
10,AREA,STATIC,HIGH,16,2,8.0,637,0,379.0,27.4,378.8,46.1,18.7,1.528,False,338.9,12.235994037567346,0.0,0.0,0.0,3.8922439940561193
10,AREA,STATIC,HIGH,16,2,9.0,591,0,565.0,313.4,560.0,316.8,6.05,0.394,True,325.73,15.369987060807484,0.0,0.0,0.0,3.535592706302215
10,AREA,STATIC,HIGH,16,2,10.0,496,0,446.0,153.4,455.0,151.7,9.1,0.558,True,195.65,16.31143974330133,0.0,0.0,0.0,2.8068034333533274
10,AREA,STATIC,HIGH,16,2,11.0,534,0,549.0,166.4,540.0,178.8,15.32,0.682,True,89.19,22.462329029308222,0.0,0.0,0.0,1.577887497281221
10,AREA,STATIC,HIGH,16,2,12.0,520,0,154.0,291.4,163.6,303.6,15.53,0.793,True,396.47,19.58013619935829,0.0,0.0,0.0,3.475641506439888
10,AREA,STATIC,HIGH,16,2,13.0,802,1,114.0,119.4,114.8,117.1,2.38,0.105,True,192.73,22.69851760781198,0.0,0.0,0.0,2.3910614366901606
10,AREA,STATIC,HIGH,16,2,14.0,464,0,365.0,212.4,354.1,224.4,16.23,0.561,True,262.26,28.927949401484124,0.0,0.0,0.0,2.4680583666938287
10,AREA,STATIC,HIGH,16,2,15.0,1300,1,164.0,503.4,169.4,498.1,7.56,0.46,True,330.16,16.438881692435345,0.0,0.0,0.0,3.464935562425993
10,AREA,STATIC,HIGH,16,2,16.0,603,0,525.0,131.4,523.4,136.9,5.71,0.225,True,505.74,25.346065165333222,0.0,0.0,0.0,3.4563720291264484
10,AREA,STATIC,HIGH,16,2,17.0,517,0,276.0,347.4,257.4,348.9,18.66,0.658,True,340.12,28.342430495228115,0.0,0.0,0.0,2.807394312840339
10,AREA,STATIC,HIGH,16,2,18.0,549,0,338.0,131.4,337.3,125.8,5.68,0.265,True,236.98,21.493182779555795,0.0,0.0,0.0,2.7033024732851487
10,AREA,STATIC,HIGH,16,2,19.0,989,1,384.0,503.4,390.9,493.4,12.13,0.915,True,371.56,13.25158705063464,0.0,0.0,0.0,3.908760353279494
10,AREA,STATIC,HIGH,16,2,20.0,631,0,201.0,551.4,197.9,560.0,9.15,0.387,True,204.2,23.65601924742538,0.0,0.0,0.0,2.4103482280275426
10,AREA,FAST,MEDIUM,17,2,1.0,581,0,11.0,526.4,36.5,504.3,33.79,1.802,False,,18.751276828207704,66.93,-42.99,79.55,
10,AREA,FAST,MEDIUM,17,2,2.0,1057,2,393.0,423.4,384.4,418.2,10.06,0.496,True,358.35,20.28845370492079,96.26,80.91,125.75,3.2973936170854903
10,AREA,FAST,MEDIUM,17,2,3.0,892,1,11.0,433.4,35.2,448.6,28.56,1.866,False,350.55,15.306440409492234,78.67,6.22,78.92,3.6381969097253952
10,AREA,FAST,MEDIUM,17,2,4.0,1813,4,450.0,321.4,440.8,303.0,20.58,1.654,False,430.94,12.441538761255009,-69.9,98.0,120.37,4.195237134389265
10,AREA,FAST,MEDIUM,17,2,5.0,577,0,90.0,339.4,112.8,318.9,30.7,1.957,False,328.29,15.683684360750053,73.63,56.78,92.98,3.5192867449247087
10,AREA,FAST,MEDIUM,17,2,6.0,631,0,382.0,115.4,377.5,105.8,10.66,0.82,True,339.78,12.998580382924272,-98.99,-86.77,131.64,3.8145390200233953
10,AREA,FAST,MEDIUM,17,2,7.0,655,0,133.0,515.4,122.3,517.9,10.97,0.776,True,484.72,14.131916897009864,-115.77,-43.09,123.53,4.181884285678354
10,AREA,FAST,MEDIUM,17,2,8.0,876,1,474.0,470.4,466.0,466.0,9.13,0.35,True,347.61,26.066842188459376,-94.3,50.51,106.98,2.938787514101439
10,AREA,FAST,MEDIUM,17,2,9.0,1280,2,216.0,451.4,208.3,460.4,11.83,0.673,True,257.79,17.58890125936144,87.0,-59.04,105.14,3.0580048509029503
10,AREA,FAST,MEDIUM,17,2,10.0,522,0,160.0,361.4,133.5,365.0,26.74,1.291,False,121.2,20.707249473840655,13.65,16.09,21.1,1.973248056503518
10,AREA,FAST,MEDIUM,17,2,11.0,1390,2,60.0,390.4,54.7,386.9,6.32,0.425,True,81.74,14.89075029113806,39.65,-129.96,135.88,1.9048335256360902
10,AREA,FAST,MEDIUM,17,2,12.0,890,1,188.0,439.4,198.5,423.8,18.8,0.902,True,148.46,20.837038401188142,87.27,-28.74,91.88,2.189794977410293
10,AREA,FAST,MEDIUM,17,2,13.0,1267,3,166.0,278.4,176.4,283.1,11.39,0.497,True,142.44,22.942005966732125,28.18,-123.89,127.06,2.0371535139999977
10,AREA,FAST,MEDIUM,17,2,14.0,786,1,459.0,489.4,478.8,496.1,20.91,0.789,True,369.91,26.5023169604004,124.96,78.58,147.61,2.996176084481781
10,AREA,FAST,MEDIUM,17,2,15.0,818,1,336.0,80.4,327.3,71.2,12.66,0.689,True,451.09,18.369264211330925,-137.52,-26.65,140.08,3.7310083850716977
10,AREA,FAST,MEDIUM,17,2,16.0,1795,4,512.0,83.4,520.8,86.6,9.38,0.795,True,194.16,11.798847859660281,103.5,99.25,143.4,3.2060058111392284
10,AREA,FAST,MEDIUM,17,2,17.0,972,1,510.0,151.4,510.0,165.7,14.3,0.992,True,79.79,14.406599896694818,29.13,129.53,132.76,1.9142648199470633
10,AREA,FAST,MEDIUM,17,2,18.0,551,0,423.0,475.4,431.0,464.5,13.51,0.452,True,309.08,29.915966935736037,-105.17,-22.17,107.48,2.62428886003687
10,AREA,FAST,MEDIUM,17,2,19.0,510,0,453.0,204.4,443.9,191.8,15.54,0.537,True,272.99,28.93190177479178,30.43,-65.32,72.06,2.515460801233193
10,AREA,FAST,MEDIUM,17,2,20.0,515,0,362.0,301.4,373.3,296.4,12.33,0.792,True,126.18,15.571760445912382,146.61,-23.31,148.45,2.3367304183567623
10,BUBBLE,FAST,MEDIUM,18,3,1.0,580,0,551.0,512.4,515.4,510.7,35.64,2.075,False,,17.175905239999594,107.53,24.99,110.4,
10,BUBBLE,FAST,MEDIUM,18,3,2.0,577,0,293.0,339.4,292.9,329.0,10.39,0.766,True,287.22,13.577883099021745,85.9,-113.38,142.25,3.5331595365766844
10,BUBBLE,FAST,MEDIUM,18,3,3.0,618,0,281.0,573.4,271.5,572.3,9.51,0.439,True,244.28,21.651861447673856,-127.43,0.0,127.43,2.731419055856971
10,BUBBLE,FAST,MEDIUM,18,3,4.0,733,0,436.0,532.4,432.8,555.1,22.94,1.138,False,162.15,20.16325790436703,-76.64,101.47,127.15,2.3279539189598526
10,BUBBLE,FAST,MEDIUM,18,3,5.0,659,0,279.0,560.4,276.0,542.1,18.52,0.964,True,157.31,19.220116829160148,-126.95,-12.29,127.54,2.348325018949307
10,BUBBLE,FAST,MEDIUM,18,3,6.0,599,0,296.0,99.4,306.6,118.2,21.56,0.914,True,425.04,23.591265287708403,122.81,34.17,127.48,3.323142173859847
10,BUBBLE,FAST,MEDIUM,18,3,7.0,938,1,544.0,428.4,537.4,416.5,13.59,1.078,False,377.2,12.604800495928515,-54.91,-55.94,78.38,3.9966195374089244
10,BUBBLE,FAST,MEDIUM,18,3,8.0,562,0,239.0,235.4,230.8,257.9,23.98,2.184,False,345.19,10.981842820192353,-34.25,125.26,129.85,4.06319200961858
10,BUBBLE,FAST,MEDIUM,18,3,9.0,615,0,473.0,517.4,452.2,501.3,26.36,1.653,False,328.95,15.945347721625948,-23.89,129.6,131.78,3.5001545902086413
10,BUBBLE,FAST,MEDIUM,18,3,10.0,610,0,164.0,548.4,134.6,553.1,29.72,1.698,False,321.7,17.503846682356645,-113.96,-85.59,142.53,3.3489984200292073
10,BUBBLE,FAST,MEDIUM,18,3,11.0,573,0,464.0,445.4,466.2,434.9,10.78,0.784,True,352.0,13.74593763776739,-79.7,20.44,82.28,3.7869917741974954
10,BUBBLE,FAST,MEDIUM,18,3,12.0,616,0,449.0,72.4,475.5,85.0,29.34,2.046,False,350.01,14.338273812139814,100.68,87.41,133.33,3.7230609189173376
10,BUBBLE,FAST,MEDIUM,18,3,13.0,544,0,120.0,383.4,158.9,376.0,39.63,3.376,False,430.03,11.739056538981652,91.87,8.47,92.26,4.271739990545284
10,BUBBLE,FAST,MEDIUM,18,3,14.0,545,0,416.0,15.4,383.5,27.2,34.57,2.698,False,414.81,12.813963075567505,47.41,-86.33,98.49,4.103150061361316
10,BUBBLE,FAST,MEDIUM,18,3,15.0,550,0,520.0,153.4,492.2,140.0,30.85,1.102,False,156.61,27.987276563941556,-144.64,-49.53,152.89,1.925193760709117
10,BUBBLE,FAST,MEDIUM,18,3,16.0,527,0,264.0,119.4,238.8,132.1,28.26,1.607,False,253.57,17.582725830970787,-146.98,38.56,151.95,3.037517603775505
10,BUBBLE,FAST,MEDIUM,18,3,17.0,553,0,35.0,508.4,31.6,497.3,11.63,0.539,True,419.83,21.57002403030873,-5.03,-387.07,387.1,3.4238191722005604
10,BUBBLE,FAST,MEDIUM,18,3,18.0,492,0,540.0,239.4,525.3,221.5,23.17,1.035,False,565.53,22.399227520537792,121.54,-87.15,149.56,3.7680649698319137
10,BUBBLE,FAST,MEDIUM,18,3,19.0,749,1,322.0,140.4,318.1,139.4,4.05,0.28,True,222.9,14.472785902331726,44.15,33.54,55.44,3.121124802694388
10,BUBBLE,FAST,MEDIUM,18,3,20.0,1644,3,336.0,336.4,326.4,330.1,11.5,0.938,True,190.89,12.256615339442922,-109.81,57.58,123.99,3.135407348646438
10,BUBBLE,STATIC,LOW,19,3,1.0,474,0,548.0,430.4,538.0,426.6,10.73,0.552,True,,19.461845903808914,0.0,0.0,0.0,
10,BUBBLE,STATIC,LOW,19,3,2.0,510,0,112.0,479.4,117.8,458.7,21.47,0.717,True,421.38,29.957674968656246,0.0,0.0,0.0,3.00592491977679
10,BUBBLE,STATIC,LOW,19,3,3.0,470,0,504.0,346.4,509.6,339.6,8.78,0.502,True,409.48,17.498865540581505,0.0,0.0,0.0,3.6667778403211977
10,BUBBLE,STATIC,LOW,19,3,4.0,473,0,192.0,296.4,150.5,288.0,42.38,3.519,False,362.82,12.04096151439811,0.0,0.0,0.0,4.005945393228271
10,BUBBLE,STATIC,LOW,19,3,5.0,470,0,352.0,222.4,343.9,212.8,12.61,0.503,True,207.5,25.05407811284728,0.0,0.0,0.0,2.362060913263162
10,BUBBLE,STATIC,LOW,19,3,6.0,518,0,36.0,472.4,47.9,522.4,51.35,1.738,False,428.28,29.539289927066516,0.0,0.0,0.0,3.044276591217714
10,BUBBLE,STATIC,LOW,19,3,7.0,487,0,236.0,491.4,247.4,495.1,11.97,0.553,True,201.32,21.65401373796435,0.0,0.0,0.0,2.4978833360458648
10,BUBBLE,STATIC,LOW,19,3,8.0,442,0,544.0,257.4,558.6,268.8,18.51,0.833,True,384.76,22.207850551039552,0.0,0.0,0.0,3.2724267269988476
10,BUBBLE,STATIC,LOW,19,3,9.0,461,0,348.0,480.4,376.4,457.3,36.62,2.031,False,262.1,18.024745573773473,0.0,0.0,0.0,3.0479850739868306
10,BUBBLE,STATIC,LOW,19,3,10.0,450,0,465.0,443.4,466.5,435.2,8.3,0.825,True,92.71,10.067988808718217,0.0,0.0,0.0,2.4865075716714067
10,BUBBLE,STATIC,LOW,19,3,11.0,482,0,112.0,353.4,99.9,333.6,23.23,1.062,False,380.44,21.87560592837519,0.0,0.0,0.0,3.27731984871844
10,BUBBLE,STATIC,LOW,19,3,12.0,458,0,233.0,439.4,251.0,448.3,20.1,1.093,False,189.77,18.387728833900713,0.0,0.0,0.0,2.6229853635602134
10,BUBBLE,STATIC,LOW,19,3,13.0,455,0,212.0,173.4,167.0,167.6,45.35,2.505,False,293.04,18.100585699704055,0.0,0.0,0.0,3.1850364691607314
10,BUBBLE,STATIC,LOW,19,3,14.0,470,0,452.0,91.4,490.1,93.1,38.14,1.342,False,331.56,28.43025099831037,0.0,0.0,0.0,2.772120611418249
10,BUBBLE,STATIC,LOW,19,3,15.0,445,0,519.0,399.4,456.2,377.0,66.68,3.1,False,285.89,21.512895318245874,0.0,0.0,0.0,2.9344446625430716
10,BUBBLE,STATIC,LOW,19,3,16.0,474,0,394.0,132.4,389.3,129.4,5.54,0.309,True,256.4,17.944792226592167,0.0,0.0,0.0,3.0257612964239486
10,BUBBLE,STATIC,LOW,19,3,17.0,517,0,317.0,72.4,264.1,49.3,57.76,2.83,False,148.7,20.40785665675063,0.0,0.0,0.0,2.21512089568807
